type,time,epoch,epoch_time,lr,train_loss,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_text_negative_queries,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,lambda_bbox,lambda_giou,lambda_score,lambda_rank_max,pos_weight,quality_warmup_epoch,rank_start_epoch,rank_warmup_epoch,rank_alpha_min,negative_sample_ratio,max_query_loss_weight,use_negative_queries_in_val
epoch,1782334730.9698062,57,1155.0930888960138,9.195180052126659e-05,0.6925176382064819,0.014810144901275635,0.22902347147464752,0.07501030713319778,0.11202890425920486,0.010397972539067268,5.0537466449895874e-05,7621,0.2924879491329193,0.15802760422229767,0.2153356673576882,0.49574646018975116,34382,125285,69354,159667,38008,0,4.200878762365818,29.740133040118963,0.21896444587036967,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782335852.235862,58,1111.3004454988986,9.167193011658772e-05,0.688842236995697,0.014555173926055431,0.2268255352973938,0.07576955109834671,0.11209910362958908,0.01087681669741869,4.146094579482451e-05,7621,0.292822003364563,0.1595740020275116,0.21751154396154743,0.49785160192634886,34528,124213,69354,158741,38008,0,4.176515470427279,28.181401669047773,0.20974145899526775,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782337003.3384097,59,1133.3307737328578,9.138774302180955e-05,0.6908075213432312,0.014762910082936287,0.22697536647319794,0.07585665583610535,0.11183851212263107,0.011327972635626793,8.850266021909192e-05,7621,0.2934350073337555,0.15801432728767395,0.21508562058620753,0.499307898607146,34629,126372,69354,161001,38008,0,4.235976636497579,28.86696621309966,0.20632777293212712,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782338245.9636157,60,1233.6819978479762,9.109927055393931e-05,0.6868025064468384,0.014516742900013924,0.22554737329483032,0.0756511241197586,0.1119525134563446,0.011822384782135487,4.133531547267921e-05,7621,1.1332814693450928,0.03951265662908554,0.3890511393547058,0.07158063352108002,0.13690298795700073,0.0144556425511837,0.0,0,0.2933019995689392,0.15891531109809875,0.21820531827944725,0.4965827493727831,34440,123393,69354,157833,38008,0,4.152625762997264,140.9215949238278,0.21665792795829475,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782339377.0311012,61,1122.0936682389583,9.080654450222616e-05,0.6841431856155396,0.014330531470477581,0.22454553842544556,0.0755697712302208,0.11151982843875885,0.01226026751101017,7.949452265165746e-05,7621,0.2898537814617157,0.15868861973285675,0.2179964612623201,0.4920840903192318,34128,122425,69354,156553,38008,0,4.118948642391076,27.447121981997043,0.23056665691547096,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782340510.0232131,62,1123.2484054700471,9.0509597124658e-05,0.6833118200302124,0.014473511837422848,0.22527070343494415,0.07388556003570557,0.11049123853445053,0.012630538083612919,4.434875518199988e-05,7621,0.2941816449165344,0.16110923886299133,0.21640056967243834,0.49952418029241286,34644,125448,69354,160092,38008,0,4.212060618817091,28.573230426060036,0.2092795770149678,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782341621.4875116,63,1096.8725763470866,9.020846114440681e-05,0.6786003112792969,0.014082735404372215,0.22156922519207,0.07592570036649704,0.11117473989725113,0.01319717988371849,0.0002860116364900023,7621,0.28863459825515747,0.15683642029762268,0.21980109726072544,0.4904403495112034,34014,120735,69354,154749,38008,0,4.071484950536729,28.838397602085024,0.206805711844936,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782342758.9964957,64,1129.8076558129396,8.990316974622249e-05,0.6775123476982117,0.013991869054734707,0.22138279676437378,0.07555833458900452,0.11103405058383942,0.01367199420928955,1.0416328223072924e-05,7621,0.29290181398391724,0.15927904844284058,0.2179956479537135,0.4954580846093953,34362,123265,69354,157627,38008,0,4.147205851399705,29.58113602292724,0.27231151796877384,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782343983.0490284,65,1216.1332817741204,8.9593756572776e-05,0.6779409050941467,0.014065081253647804,0.22064204514026642,0.07610093057155609,0.11073877662420273,0.014130771160125732,3.3376163628418e-05,7621,1.1407849788665771,0.039446257054805756,0.39053434133529663,0.07244708389043808,0.13786117732524872,0.017590206116437912,0.0,0,0.28905612230300903,0.1585153043270111,0.2207764463692684,0.49173803962280477,34104,120369,69354,154473,38008,0,4.06422332140602,152.7684253929183,0.26264015189372003,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782345100.4559386,66,1111.1867464450188,8.9280255720952e-05,0.673372209072113,0.013719633221626282,0.21823737025260925,0.07680270075798035,0.11128998547792435,0.01469263806939125,9.78753887466155e-05,7621,0.2856193482875824,0.15533827245235443,0.22155488384596722,0.4872105430112178,33790,118723,69354,152513,38008,0,4.012655230477794,29.698867532191798,0.21964698284864426,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782346201.7448246,67,1091.3136276688892,8.896270173809136e-05,0.6725664734840393,0.01379841472953558,0.21787717938423157,0.07636116445064545,0.11059170961380005,0.01509697176516056,9.325940482085571e-05,7621,0.2890552878379822,0.1569480448961258,0.21383419267129852,0.4921417654353029,34132,125487,69354,159619,38008,0,4.199615870343085,31.650178316049278,0.23095245519652963,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
