type,time,epoch,lr,train_loss,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,valid_samples,skipped_empty_gt,avg_selected_per_sample,lambda_bbox,lambda_giou,lambda_score,lambda_rank_max,pos_weight,quality_warmup_epoch,rank_start_epoch,rank_warmup_epoch,rank_alpha_min,amp_dtype,allow_tf32,channels_last,query_budget_batching
epoch,1781939793.6722822,90,7.285198474664985e-05,1.774621844291687,0.06851861625909805,0.5870208740234375,0.09381748735904694,0.11840105056762695,0.011844117194414139,1.8830785751342773,0.08100075274705887,0.625174880027771,0.08941084146499634,0.11982526630163193,0.011986433528363705,0.09485120326280594,0.04536562845460139,0.059724154537671235,0.3754362359668671,8929,140575,23783,149504,12669,0,11.800773541716,3.8,2.0,3.5,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781941748.2815711,91,7.230791252948253e-05,1.7610405683517456,0.0676657110452652,0.5826699137687683,0.09318927675485611,0.11752375960350037,0.011757543310523033,0.08944809436798096,0.04312429924611934,0.058222388899306206,0.3655552285245764,8694,140630,23783,149324,12669,0,11.786565632646617,3.7866666666666666,2.0,3.5166666666666666,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781943844.56998,92,7.176297463967641e-05,1.7572789192199707,0.06743734329938889,0.5805075168609619,0.09340253472328186,0.11772215366363525,0.01177698839455843,0.09033994376659393,0.042707039532251655,0.06362909090909091,0.3678678047344742,8749,128751,23783,137500,12669,0,10.85326387244455,3.7733333333333334,2.0,3.533333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781945798.3645296,93,7.121382968134218e-05,1.7556630373001099,0.06669802963733673,0.5801870226860046,0.09372379630804062,0.1178198829293251,0.011787195689976215,0.09234397113323212,0.04136620283825323,0.06425508165902949,0.36790985157465417,8750,127426,23783,136176,12669,0,10.748756807956429,3.76,2.0,3.55,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781947751.6196284,94,7.06625790867664e-05,1.7493032217025757,0.06636752933263779,0.5766178965568542,0.0941043347120285,0.11765548586845398,0.011770423501729965,0.09868612885475159,0.045150568961980754,0.06703422511448542,0.37421687760164823,8900,123868,23783,132768,12669,0,10.47975372957613,3.7466666666666666,2.0,3.5666666666666664,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781949948.5618804,95,7.010523704554272e-05,1.7510130405426025,0.06608939915895462,0.5776498913764954,0.09410395473241806,0.11769800633192062,0.011774229817092419,1.8742753267288208,0.0787757858633995,0.6206834316253662,0.0911998525261879,0.12007403373718262,0.012012269347906113,0.0967896357178688,0.04441640143049881,0.0648392630715298,0.3655131816843964,8693,125377,23783,134070,12669,0,10.58252427184466,3.7333333333333334,2.0,3.583333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781951879.6161177,96,6.954463075569496e-05,1.7530124187469482,0.06582489609718323,0.5780411958694458,0.09452220052480698,0.11775621771812439,0.01177987176924944,0.10104386508464813,0.04861392632010393,0.06972929887488886,0.3825421519572804,9098,121378,23783,130476,12669,0,10.298839687426,3.7199999999999998,2.0,3.5999999999999996,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781953819.212315,97,6.898069635025649e-05,1.7478440999984741,0.06477604806423187,0.5736753940582275,0.09636960923671722,0.11845303326845169,0.011850893497467041,0.10450874269008636,0.04944138845894486,0.07117617364967188,0.38535929024933774,9165,119600,23783,128765,12669,0,10.163785618438709,3.706666666666667,2.0,3.6166666666666663,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781955811.2462144,98,6.841603351516204e-05,1.7356997728347778,0.06391819566488266,0.5688998699188232,0.09633447229862213,0.1180604100227356,0.01181086990982294,0.10714152455329895,0.05078439686913043,0.07382128066263141,0.38973216162805363,9269,116291,23783,125560,12669,0,9.910805904175547,3.6933333333333334,2.0,3.6333333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781957803.1846156,99,6.784956914354109e-05,1.733364224433899,0.0636996477842331,0.5681334137916565,0.09613189846277237,0.11795537173748016,0.011800451204180717,0.10585853457450867,0.05141764889704063,0.07012727145815398,0.38018752890720264,9042,119895,23783,128937,12669,0,10.177362064882784,3.6799999999999997,2.0,3.65,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781960029.0877361,100,6.728035786519808e-05,1.7401788234710693,0.0643286406993866,0.5694100856781006,0.09645184129476547,0.11827725172042847,0.011832237243652344,1.878340721130371,0.07779210060834885,0.6194679737091064,0.09328620880842209,0.12112272530794144,0.012117328122258186,0.10246781259775162,0.04757236376171932,0.07148489244937867,0.3811966530715217,9066,117758,23783,126824,12669,0,10.010576998973873,3.666666666666667,2.0,3.6666666666666665,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781961978.889555,101,6.670773694887861e-05,1.7411428689956665,0.0641966313123703,0.5699664950370789,0.09635044634342194,0.1178484857082367,0.011789262294769287,0.09896968305110931,0.04732550910848658,0.067886599140243,0.36719505529159485,8733,119908,23783,128641,12669,0,10.153997947746468,3.6533333333333333,2.0,3.6833333333333336,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781964086.5157065,102,6.61317854085532e-05,1.728267788887024,0.06355736404657364,0.5653531551361084,0.09579957276582718,0.1174783930182457,0.011752920225262642,0.10140961408615112,0.04849164930055849,0.06732444273122855,0.38186940251440105,9082,125817,23783,134899,12669,0,10.64795958639198,3.6399999999999997,2.0,3.7,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781966030.5750942,103,6.555530360937308e-05,1.7284384965896606,0.06251271069049835,0.564570426940918,0.09708061069250107,0.11764933168888092,0.011769875884056091,0.10495033115148544,0.050190322089474645,0.06972597961319328,0.37821132741874447,8995,120010,23783,129005,12669,0,10.182729497197885,3.626666666666667,2.0,3.716666666666667,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781967975.5167217,104,6.497673408966663e-05,1.7152141332626343,0.06153862923383713,0.5586808919906616,0.09743152558803558,0.11744248121976852,0.01174895092844963,0.10807886719703674,0.05133178120595403,0.0731441742171356,0.38695707017617625,9203,116617,23783,125820,12669,0,9.931328439497987,3.6133333333333333,2.0,3.7333333333333334,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781970178.5335534,105,6.439769090093965e-05,1.703766942024231,0.061067745089530945,0.5538819432258606,0.09718717634677887,0.11703809350728989,0.011708532460033894,1.8542855978012085,0.07636336237192154,0.6098905801773071,0.09269634634256363,0.11979567259550095,0.011984738521277905,0.10645338147878647,0.049384068662766366,0.0719363797411559,0.3909935668334525,9299,119968,23783,129267,12669,0,10.203409898176652,3.6,2.0,3.75,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781972167.848595,106,6.38167550525961e-05,1.7051368951797485,0.061403341591358185,0.5537450313568115,0.0970907211303711,0.11700933426618576,0.011706014163792133,0.1081826239824295,0.051685092295520006,0.0710047948531197,0.3935163772442501,9359,122449,23783,131808,12669,0,10.403978214539427,3.586666666666667,2.0,3.7666666666666666,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781974137.788504,107,6.323310037524026e-05,1.6984235048294067,0.06068005785346031,0.5514349937438965,0.09700944274663925,0.11700411140918732,0.011705543845891953,0.11145583540201187,0.05293805493274704,0.07135043150601678,0.3949039229701888,9392,122240,23783,131632,12669,0,10.390086036782698,3.5733333333333333,2.0,3.783333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781976113.397193,108,6.264542989773458e-05,1.7123148441314697,0.06131457909941673,0.5545755624771118,0.0981895849108696,0.11757182329893112,0.011762301437556744,0.10677270591259003,0.051438923366367816,0.06966727107193953,0.3828785266787201,9106,121601,23783,130707,12669,0,10.317073170731707,3.56,2.0,3.8,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781978073.350503,109,6.205905268816005e-05,1.7026170492172241,0.06055707484483719,0.5514777898788452,0.09777285158634186,0.11710876226425171,0.011716106906533241,0.11398781836032867,0.05251078983419575,0.07099084159348736,0.39599714081486775,9418,123247,23783,132665,12669,0,10.471623648275317,3.546666666666667,2.0,3.8166666666666664,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781980263.4609997,110,6.147177058326652e-05,1.701496958732605,0.06018352508544922,0.5488730072975159,0.09896095097064972,0.11747216433286667,0.01175243966281414,1.85121750831604,0.07514888793230057,0.6045669913291931,0.09507975727319717,0.12080737948417664,0.01208623219281435,0.10807812958955765,0.04896715639624745,0.07251667845174778,0.39671193709792707,9435,120673,23783,130108,12669,0,10.269792406661931,3.533333333333333,2.0,3.833333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781982202.6807435,111,6.0879659443977775e-05,1.6999942064285278,0.05945594608783722,0.5486161708831787,0.09914014488458633,0.11779797077178955,0.011784648522734642,0.11183381080627441,0.052173874026630075,0.07401435848072835,0.3879661943404953,9227,115438,23783,124665,12669,0,9.840161022969452,3.52,2.0,3.8499999999999996,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781984174.02112,112,6.029007714820346e-05,1.6865662336349487,0.058918196707963943,0.5427879691123962,0.0989658534526825,0.1171022281050682,0.011715319007635117,0.10738498717546463,0.0493365456815809,0.06661703970395608,0.39132994155489215,9307,130402,23783,139709,12669,0,11.027626489857132,3.506666666666667,2.0,3.8666666666666667,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781986129.133963,113,5.969708400997871e-05,1.6947942972183228,0.0593758262693882,0.5460678935050964,0.09875991195440292,0.1171354427933693,0.01171878818422556,0.1093672662973404,0.05031164311221801,0.07389097466750616,0.3996972627507043,9506,119143,23783,128649,12669,0,10.154629410371774,3.493333333333333,2.0,3.883333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781988107.6092987,114,5.910325183515121e-05,1.6883342266082764,0.05850376933813095,0.5420025587081909,0.09973906725645065,0.11748869717121124,0.011754419654607773,0.10401638597249985,0.0507335995498579,0.0635624081021286,0.38897531850481437,9251,136291,23783,145542,12669,0,11.48804167653327,3.48,2.0,3.9,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781990311.1610813,115,5.850914486661052e-05,1.6822190284729004,0.05780423432588577,0.5407735705375671,0.0992082878947258,0.11713659763336182,0.011718903668224812,1.828579068183899,0.07245306670665741,0.5966079235076904,0.09502934664487839,0.11989308148622513,0.011993080377578735,0.10501953959465027,0.05067347959848121,0.06412534884689614,0.38838666274229494,9237,134809,23783,144046,12669,0,11.369958165601073,3.466666666666667,2.0,3.916666666666667,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781992226.7635362,116,5.791251958849913e-05,1.6808750629425049,0.058032020926475525,0.5398192405700684,0.09893600642681122,0.1167834997177124,0.011683262884616852,0.10685800015926361,0.05235159238800406,0.06423830816389663,0.3841819787242989,9137,133099,23783,142236,12669,0,11.227089746625621,3.453333333333333,2.0,3.933333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781994141.4988465,117,5.731424610424626e-05,1.6883268356323242,0.05909041687846184,0.5422108769416809,0.09846639633178711,0.11684493720531464,0.01168990507721901,0.11438023298978806,0.05506258443929255,0.07128989671507338,0.38598999285203717,9180,119590,23783,128770,12669,0,10.164180282579524,3.44,2.0,3.95,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781996089.558619,118,5.6719896182319865e-05,1.668704867362976,0.057063326239585876,0.5348020792007446,0.09881002455949783,0.11610420793294907,0.011615633964538574,0.11074261367321014,0.05531596209621057,0.06541580332241158,0.3836353698019594,9124,130353,23783,139477,12669,0,11.009314073723262,3.4266666666666667,2.0,3.966666666666667,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781998051.5110233,119,5.611861134530033e-05,1.6826750040054321,0.057718534022569656,0.5386273264884949,0.09958511590957642,0.11722225695848465,0.011727506294846535,0.11739128082990646,0.05544144783634693,0.06589020433718482,0.38939578690661397,9261,131291,23783,140552,12669,0,11.094166863998737,3.413333333333333,2.0,3.9833333333333334,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782000263.6197555,120,5.551862482245248e-05,1.6744604110717773,0.05758036673069,0.5359805226325989,0.09876243025064468,0.11673589795827866,0.01167840976268053,1.8127700090408325,0.07175740599632263,0.591492235660553,0.09348143637180328,0.11878890544176102,0.011884400621056557,0.11695443838834763,0.05544345154776238,0.07677077394801313,0.41899676239330613,9965,119837,23783,129802,12669,0,10.245638961243982,3.4,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782002241.9977932,121,5.4920037817468974e-05,1.6617969274520874,0.05681077763438225,0.5306187272071838,0.09913300722837448,0.11624430865049362,0.011629398912191391,0.11133556067943573,0.053063105267938226,0.07043696871843644,0.4017155110793424,9554,126085,23783,135639,12669,0,10.706369879232772,3.3866666666666667,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782004401.2206125,122,5.432075113813956e-05,1.6648582220077515,0.05614960938692093,0.5297120809555054,0.10108093172311783,0.11694066971540451,0.011698747985064983,0.10545694828033447,0.05070345061831176,0.06466727881603111,0.4027246352436614,9578,138534,23783,148112,12669,0,11.69089904491278,3.373333333333333,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782006322.5536497,123,5.372227382974347e-05,1.655491590499878,0.05570956692099571,0.5277413129806519,0.1002921536564827,0.1164826825261116,0.011653091758489609,0.11180150508880615,0.05281019045505673,0.07242850299219065,0.40049615271412353,9525,121984,23783,131509,12669,0,10.38037729891862,3.3600000000000003,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782008332.4096305,124,5.312171650241734e-05,1.6612648963928223,0.055999524891376495,0.5279260277748108,0.10157711058855057,0.11687622964382172,0.011692370288074017,0.1100149154663086,0.05323845378588885,0.06677624820217794,0.39629146869612747,9425,131718,23783,141143,12669,0,11.140816165443209,3.3466666666666667,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782010613.948154,125,5.2522631377501384e-05,1.655066728591919,0.05570714920759201,0.5270600318908691,0.10090300440788269,0.11641855537891388,0.011646709404885769,1.8189401626586914,0.07247993350028992,0.5940437912940979,0.09433098137378693,0.11922570317983627,0.011927152052521706,0.1025838702917099,0.050144278147490694,0.060885234252068425,0.40348147836690074,9596,148012,23783,157608,12669,0,12.44044518115084,3.333333333333333,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782012640.015135,126,5.192197114499181e-05,1.6505656242370605,0.05514797568321228,0.5248708724975586,0.10151038318872452,0.11687492579221725,0.011692192405462265,0.11410072445869446,0.05500599963706918,0.06953064111075831,0.4051213051339192,9635,128937,23783,138572,12669,0,10.937879864235535,3.3200000000000003,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782014676.45815,127,5.131951798053096e-05,1.6535080671310425,0.05505037307739258,0.5253974199295044,0.10223966836929321,0.11716397106647491,0.011721123941242695,0.1164831668138504,0.05600183345377445,0.06836311590999979,0.40970441071353486,9744,132789,23783,142533,12669,0,11.250532796590102,3.3066666666666666,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782016706.3222356,128,5.071584131464677e-05,1.6510428190231323,0.05532289296388626,0.5241983532905579,0.1021852120757103,0.11704578250646591,0.011709599755704403,0.111818328499794,0.0540421341516776,0.06453971183192561,0.3823319177563806,9093,131797,23783,140890,12669,0,11.12084615991791,3.293333333333333,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782018712.1924233,129,5.011590631135346e-05,1.6368290185928345,0.05425253510475159,0.5203186869621277,0.10164576768875122,0.11656880378723145,0.011661588214337826,0.11244364827871323,0.054089115181704985,0.06334315044892175,0.4096623638733549,9743,144070,23783,153813,12669,0,12.140895098271372,3.2800000000000002,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782020963.2787845,130,4.951697976582742e-05,1.6380767822265625,0.054135873913764954,0.5195258855819702,0.1026206761598587,0.11694435775279999,0.011698988266289234,1.8047492504119873,0.07136189937591553,0.5856176018714905,0.09710203111171722,0.11986595392227173,0.011989207938313484,0.11255529522895813,0.056543013436021285,0.060822719563699244,0.38451835344573854,9145,141210,23783,150355,12669,0,11.867945378482911,3.2666666666666666,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782022898.4280837,131,4.8919782719561505e-05,1.6332985162734985,0.05417352542281151,0.5192163586616516,0.1017446517944336,0.11638949066400528,0.011643576435744762,0.11566155403852463,0.05679868918377906,0.07193100680694475,0.3994449817096245,9500,122571,23783,132071,12669,0,10.424737548346357,3.2533333333333334,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782024885.667465,132,4.832284120363354e-05,1.6320685148239136,0.053841013461351395,0.5180454254150391,0.10246729850769043,0.11661340296268463,0.011665423400700092,0.11264388263225555,0.056577092816587536,0.062053827710802686,0.3863263675734769,9188,138877,23783,148065,12669,0,11.687189201989108,3.24,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782026825.4837162,133,4.772390560553847e-05,1.6400071382522583,0.05369652435183525,0.5203624367713928,0.10356707125902176,0.11748123914003372,0.01175309345126152,0.12094994634389877,0.05780401320080273,0.07184795469597637,0.4059622419375184,9655,124726,23783,134381,12669,0,10.607072381403425,3.2266666666666666,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782028803.2581613,134,4.7128859245001424e-05,1.6221381425857544,0.05297611281275749,0.5134912729263306,0.10331495851278305,0.11661486327648163,0.011667009443044662,0.11955098807811737,0.057357491366565226,0.0730006824668073,0.395786906613968,9413,119531,23783,128944,12669,0,10.177914594679928,3.2133333333333334,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782031047.3320303,135,4.653295042740843e-05,1.6342644691467285,0.054071590304374695,0.5182105898857117,0.10327830165624619,0.1169644296169281,0.011701035313308239,1.8167847394943237,0.07338915765285492,0.5916962027549744,0.09663569927215576,0.11998309195041656,0.012003696523606777,0.11699055880308151,0.05744093685061671,0.06880454179247202,0.3842240255644788,9138,123673,23783,132811,12669,0,10.483147841187149,3.2,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782033195.9834645,136,4.593674908368982e-05,1.6265406608581543,0.05395674705505371,0.5154746174812317,0.1029893085360527,0.11689330637454987,0.01169340405613184,0.1235199123620987,0.06037209396599792,0.06633658827304818,0.4258924441828197,10129,142562,23783,152691,12669,0,12.052332465072224,3.1866666666666665,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782035173.95451,137,4.5341755408306314e-05,1.6267647743225098,0.0532352551817894,0.5152329802513123,0.1039109155535698,0.11716843396425247,0.011721902526915073,0.1105254590511322,0.05400027097784914,0.0646791447522006,0.3960812344952277,9420,136222,23783,145642,12669,0,11.495934959349594,3.1733333333333333,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782037244.4694965,138,4.475209535279855e-05,1.6114561557769775,0.052325792610645294,0.5097789168357849,0.10372794419527054,0.11631812900304794,0.011636395938694477,0.11803324520587921,0.05681078123743646,0.07557864169636548,0.40928394231173526,9734,119059,23783,128793,12669,0,10.165995737627279,3.16,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782039226.9462278,139,4.4161338590165555e-05,1.6223883628845215,0.0526525117456913,0.5133980512619019,0.10455068945884705,0.11704478412866592,0.01170891709625721,0.10521301627159119,0.049540994374547155,0.06431168353023937,0.4113021906403734,9782,142321,23783,152103,12669,0,12.005919962112243,3.1466666666666665,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782041445.1780279,140,4.356974866925162e-05,1.6207715272903442,0.05222080647945404,0.5126219391822815,0.10504349321126938,0.1172361746430397,0.011728217825293541,1.7925535440444946,0.07096212357282639,0.5857369899749756,0.09668997675180435,0.11968161910772324,0.011971945874392986,0.11646560579538345,0.05548971152456943,0.07003142803840248,0.41037716015641423,9760,129606,23783,139366,12669,0,11.000552529797142,3.1333333333333333,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782043389.0060174,141,4.2981131041592556e-05,1.607913613319397,0.052291881293058395,0.5093521475791931,0.10360164195299149,0.11647899448871613,0.011652322486042976,0.11824236810207367,0.05648818660993129,0.06877884460505214,0.41294201740739184,9821,132970,23783,142791,12669,0,11.270897466256216,3.12,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782045383.8407998,142,4.239387886193755e-05,1.6055347919464111,0.052077099680900574,0.5081217288970947,0.10396376997232437,0.1164553090929985,0.011650381609797478,0.10606587678194046,0.051446183264488354,0.0639414876318287,0.40507925829373925,9634,141035,23783,150669,12669,0,11.892730286526167,3.1066666666666665,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782047326.6296954,143,4.180869964070937e-05,1.6015145778656006,0.05171911418437958,0.5063530206680298,0.10429780930280685,0.1162833720445633,0.011633272282779217,0.11278131604194641,0.05289447341056075,0.06899584021533003,0.3793886389437834,9023,121753,23783,130776,12669,0,10.32251953587497,3.0933333333333333,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782049274.7836683,144,4.122415604764435e-05,1.592832326889038,0.05096394941210747,0.5029637217521667,0.10457120835781097,0.11645085364580154,0.01164950616657734,0.10951089859008789,0.05076351528405212,0.06547301857970088,0.3874616322583358,9215,131530,23783,140745,12669,0,11.109400899834242,3.08,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782051510.515682,145,4.064111218764543e-05,1.5896717309951782,0.05171769857406616,0.5030359029769897,0.1033448800444603,0.11616645753383636,0.011621295474469662,1.7850017547607422,0.07272385060787201,0.5862377285957336,0.09440635144710541,0.11875037103891373,0.011880354024469852,0.10991733521223068,0.053370624090894124,0.06622282935030624,0.37097927090779126,8823,124409,23783,133232,12669,0,10.51637856184387,3.0666666666666664,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782053482.637763,146,4.005875429321796e-05,1.5916811227798462,0.05158189311623573,0.5034142732620239,0.10392861068248749,0.11639002710580826,0.011643489822745323,0.11148229241371155,0.05648216080153361,0.06406045592451359,0.38708321069671614,9206,134502,23783,143708,12669,0,11.343278869681901,3.0533333333333332,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782055470.8523018,147,3.948021109936701e-05,1.5857571363449097,0.05134061723947525,0.5006709694862366,0.1041838526725769,0.11597202718257904,0.011601331643760204,0.11358761787414551,0.056170700682559985,0.0649662104647634,0.3690451162595131,8777,126324,23783,135101,12669,0,10.663904017680954,3.04,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782057383.9450033,148,3.890299592675991e-05,1.5809404850006104,0.05062022805213928,0.4994507431983948,0.10430274903774261,0.11612558364868164,0.011617066338658333,0.11857735365629196,0.05757951801642776,0.06790758235986062,0.3859479460118572,9179,125990,23783,135169,12669,0,10.669271449996053,3.0266666666666664,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782059456.859228,149,3.83290096867054e-05,1.5752416849136353,0.04980850592255592,0.49670952558517456,0.10502930730581284,0.11610744148492813,0.011615355499088764,0.11838938295841217,0.05762446176959202,0.06686278629964278,0.4013791363579027,9546,133224,23783,142770,12669,0,11.269239876864788,3.0133333333333336,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782061880.6486032,150,3.7758780041330546e-05,1.5645806789398193,0.0492672361433506,0.49209585785865784,0.10524924844503403,0.11585972458124161,0.011590485461056232,1.7629766464233398,0.06921742111444473,0.5782749056816101,0.09672412276268005,0.1187489852309227,0.01187858171761036,0.11623011529445648,0.05686535251443274,0.06503736618864876,0.37909431106252367,9016,129612,23783,138628,12669,0,10.942300102612677,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782063868.1787624,151,3.718836254184252e-05,1.5740958452224731,0.04998214542865753,0.4962165653705597,0.10502038896083832,0.1163049042224884,0.011634944938123226,0.1088595762848854,0.055268117156811056,0.06550689862027595,0.3902787705503931,9282,132413,23783,141695,12669,0,11.184387086589313,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782065788.4728975,152,3.661965811191401e-05,1.5666565895080566,0.04931984469294548,0.4924819767475128,0.10552196204662323,0.11640840768814087,0.011644960381090641,0.11795203387737274,0.05752710858359933,0.07276911076443057,0.3922549720388513,9329,118871,23783,128200,12669,0,10.119188570526482,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782067766.0524447,153,3.6053947462483044e-05,1.5666887760162354,0.04919174313545227,0.49209651350975037,0.10582216084003448,0.11627507209777832,0.011631503701210022,0.11222869157791138,0.05533701473614201,0.06485919404274577,0.39772106126224616,9459,136380,23783,145839,12669,0,11.51148472649775,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782069756.7633882,154,3.549190221316534e-05,1.5553314685821533,0.04836423322558403,0.4865213930606842,0.10639388114213943,0.11615165323019028,0.011619335040450096,0.10393410921096802,0.05226410538889468,0.06429105925392162,0.39015263002985323,9279,135049,23783,144328,12669,0,11.392217223143104,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782072000.349206,155,3.493286740482754e-05,1.5559393167495728,0.04840801656246185,0.4873912036418915,0.10608089715242386,0.11605049669742584,0.011608675122261047,1.7713896036148071,0.07020710408687592,0.5820746421813965,0.09618661552667618,0.11869148910045624,0.011871568858623505,0.11632350832223892,0.05442504429374821,0.06493695505484183,0.412731783206492,9816,141346,23783,151162,12669,0,11.93164417081064,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782073968.9620426,156,3.437649213851792e-05,1.5521235466003418,0.048066671937704086,0.4855656325817108,0.10629619657993317,0.1160556897521019,0.011610271409153938,0.11485328525304794,0.053899237519362944,0.06356269298706903,0.39641760921666735,9428,138898,23783,148326,12669,0,11.707790670139712,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782075925.9395213,157,3.382517960924613e-05,1.5470656156539917,0.0477195680141449,0.48277801275253296,0.10668768733739853,0.11596056818962097,0.011599669232964516,0.11573931574821472,0.05367311565205455,0.0655178640884592,0.3966278434175672,9433,134543,23783,143976,12669,0,11.364432867629647,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782077850.9914622,158,3.327639578033008e-05,1.5451915264129639,0.04712652415037155,0.48055973649024963,0.10776674002408981,0.11622200906276703,0.011626620776951313,0.10691127181053162,0.051216111960820855,0.06438760706105887,0.36761552369339445,8743,127044,23783,135787,12669,0,10.718051937800931,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1782079788.480619,159,3.272766265671762e-05,1.5494147539138794,0.04693709686398506,0.4804978370666504,0.10897652059793472,0.11694520711898804,0.011698652058839798,0.10245507955551147,0.04852284687804058,0.06167130063012589,0.3711895051086911,8828,134318,23783,143146,12669,0,11.298918620254163,3.0,2.0,4.0,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
